name,unreleased_playlists_count,followers,popularity,genres,id,spotify_url,images,unreleased_playlists_ids
Taco Hemingway,1,1596950,72,"['polish hip hop', 'polish trap']",7CJgLPEqiIRuneZSolpawQ,https://open.spotify.com/artist/7CJgLPEqiIRuneZSolpawQ,"['https://i.scdn.co/image/ab6761610000e5ebc7b954414587e659d048d826', 'https://i.scdn.co/image/ab67616100005174c7b954414587e659d048d826', 'https://i.scdn.co/image/ab6761610000f178c7b954414587e659d048d826']",['4Sw3zKWnLaMAJw4U7ZUvCs']
HIEUTHUHAI,0,1595853,69,"['v-pop', 'vietnamese hip hop']",5HZtdKfC4xU0wvhEyYDWiY,https://open.spotify.com/artist/5HZtdKfC4xU0wvhEyYDWiY,"['https://i.scdn.co/image/ab6761610000e5ebe1cbc9e7ba8fbc5d7738ea51', 'https://i.scdn.co/image/ab67616100005174e1cbc9e7ba8fbc5d7738ea51', 'https://i.scdn.co/image/ab6761610000f178e1cbc9e7ba8fbc5d7738ea51']",[]
Trivium,0,1595837,62,"['alternative metal', 'groove metal', 'melodic metalcore', 'melodic thrash', 'metal', 'metalcore', 'nu metal', 'post-grunge']",278ZYwGhdK6QTzE3MFePnP,https://open.spotify.com/artist/278ZYwGhdK6QTzE3MFePnP,"['https://i.scdn.co/image/ab6761610000e5ebb3a5f891ffd71672d0e99e26', 'https://i.scdn.co/image/ab67616100005174b3a5f891ffd71672d0e99e26', 'https://i.scdn.co/image/ab6761610000f178b3a5f891ffd71672d0e99e26']",[]
Empire Of The Sun,0,1595229,77,"['australian dance', 'australian electropop', 'dance rock', 'indietronica', 'neo-synthpop']",67hb7towEyKvt5Z8Bx306c,https://open.spotify.com/artist/67hb7towEyKvt5Z8Bx306c,"['https://i.scdn.co/image/ab6761610000e5eb23ae905f944a230905ffa2a8', 'https://i.scdn.co/image/ab6761610000517423ae905f944a230905ffa2a8', 'https://i.scdn.co/image/ab6761610000f17823ae905f944a230905ffa2a8']",[]
Carole King,0,1594652,63,"['brill building pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",319yZVtYM9MBGqmSQnMyY6,https://open.spotify.com/artist/319yZVtYM9MBGqmSQnMyY6,"['https://i.scdn.co/image/ab6761610000e5ebea6c3263b9aeda33707faee5', 'https://i.scdn.co/image/ab67616100005174ea6c3263b9aeda33707faee5', 'https://i.scdn.co/image/ab6761610000f178ea6c3263b9aeda33707faee5']",[]
Emis Killa,0,1593616,68,"['italian hip hop', 'italian pop']",6FtwCmLY6L1sqvjaQ2lV6G,https://open.spotify.com/artist/6FtwCmLY6L1sqvjaQ2lV6G,"['https://i.scdn.co/image/ab6761610000e5eb1f22144b6825d322cbe4d059', 'https://i.scdn.co/image/ab676161000051741f22144b6825d322cbe4d059', 'https://i.scdn.co/image/ab6761610000f1781f22144b6825d322cbe4d059']",[]
Blue Öyster Cult,0,1592594,63,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'progressive rock', 'rock']",00tVTdpEhQQw1bqdu8RCx2,https://open.spotify.com/artist/00tVTdpEhQQw1bqdu8RCx2,"['https://i.scdn.co/image/ab6761610000e5eba50ccc99f741a7899654bc16', 'https://i.scdn.co/image/ab67616100005174a50ccc99f741a7899654bc16', 'https://i.scdn.co/image/ab6761610000f178a50ccc99f741a7899654bc16']",[]
ZICO,0,1592532,66,"['k-pop', 'korean r&b']",4XpUIb8uuNlIWVKmgKZXC0,https://open.spotify.com/artist/4XpUIb8uuNlIWVKmgKZXC0,"['https://i.scdn.co/image/ab6761610000e5ebbc333412dcb39d8ef2bd91cc', 'https://i.scdn.co/image/ab67616100005174bc333412dcb39d8ef2bd91cc', 'https://i.scdn.co/image/ab6761610000f178bc333412dcb39d8ef2bd91cc']",[]
Korol i Shut,0,1591487,59,"['classic russian rock', 'horror punk', 'russian folk rock', 'russian metal', 'russian punk', 'russian punk rock', 'russian rock', 'russian ska']",0qc4X567Fs1DUbQ7bS2XSJ,https://open.spotify.com/artist/0qc4X567Fs1DUbQ7bS2XSJ,"['https://i.scdn.co/image/ab6761610000e5eb77d9dfc1f874b8eed67fee86', 'https://i.scdn.co/image/ab6761610000517477d9dfc1f874b8eed67fee86', 'https://i.scdn.co/image/ab6761610000f17877d9dfc1f874b8eed67fee86']",[]
Neck Deep,0,1591267,66,"['pop punk', 'uk pop punk']",2TM0qnbJH4QPhGMCdPt7fH,https://open.spotify.com/artist/2TM0qnbJH4QPhGMCdPt7fH,"['https://i.scdn.co/image/ab6761610000e5eb38597d1ca49138767b0746d1', 'https://i.scdn.co/image/ab6761610000517438597d1ca49138767b0746d1', 'https://i.scdn.co/image/ab6761610000f17838597d1ca49138767b0746d1']",[]
The Stone Roses,0,1590257,63,"['britpop', 'dance rock', 'madchester']",1lYT0A0LV5DUfxr6doRP3d,https://open.spotify.com/artist/1lYT0A0LV5DUfxr6doRP3d,"['https://i.scdn.co/image/b402bab4eb25e953eef911e1fde6076e116ce0b2', 'https://i.scdn.co/image/b0854d19e48d0f2c8e3c0cc83f04813600529a0b', 'https://i.scdn.co/image/fa013dac5df488e93957f3c608fb537b0e5ccfc0']",[]
Nívea Soares,0,1589092,64,"['adoracao', 'brazilian gospel', 'rock gospel brasileiro']",7FJXPSSrHgr0YDfeiQ63uk,https://open.spotify.com/artist/7FJXPSSrHgr0YDfeiQ63uk,"['https://i.scdn.co/image/ab6761610000e5ebc7c59f9760b24d194f93f109', 'https://i.scdn.co/image/ab67616100005174c7c59f9760b24d194f93f109', 'https://i.scdn.co/image/ab6761610000f178c7c59f9760b24d194f93f109']",[]
Stereophonics,0,1588638,64,"['britpop', 'modern rock', 'welsh rock']",21UJ7PRWb3Etgsu99f8yo8,https://open.spotify.com/artist/21UJ7PRWb3Etgsu99f8yo8,"['https://i.scdn.co/image/ab6761610000e5eb66989b426b50fd10255b3b2a', 'https://i.scdn.co/image/ab6761610000517466989b426b50fd10255b3b2a', 'https://i.scdn.co/image/ab6761610000f17866989b426b50fd10255b3b2a']",[]
Beck,0,1587830,66,"['alternative rock', 'anti-folk', 'permanent wave', 'rock', 'slacker rock']",3vbKDsSS70ZX9D2OcvbZmS,https://open.spotify.com/artist/3vbKDsSS70ZX9D2OcvbZmS,"['https://i.scdn.co/image/ab6761610000e5eb917df61d55ce3ab98d43351a', 'https://i.scdn.co/image/ab67616100005174917df61d55ce3ab98d43351a', 'https://i.scdn.co/image/ab6761610000f178917df61d55ce3ab98d43351a']",[]
Sjava,0,1587522,59,"['afro soul', 'south african pop']",4RfOLIFy2xEmlWzXEVmLJn,https://open.spotify.com/artist/4RfOLIFy2xEmlWzXEVmLJn,"['https://i.scdn.co/image/ab6761610000e5eb3795a16b55269a8445fab673', 'https://i.scdn.co/image/ab676161000051743795a16b55269a8445fab673', 'https://i.scdn.co/image/ab6761610000f1783795a16b55269a8445fab673']",[]
La Ley,0,1583882,64,"['chilean rock', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']",1ZVoRDO29AlDXiMkRLMZSK,https://open.spotify.com/artist/1ZVoRDO29AlDXiMkRLMZSK,"['https://i.scdn.co/image/809530f901c9697984f669b6f4a6fea1dc9762f6', 'https://i.scdn.co/image/97eac48f205e1fc7a582c53dc146463666e6b6db', 'https://i.scdn.co/image/c95a4d58727d5f50c889252d659c695f5e6f2c1a', 'https://i.scdn.co/image/06e94f65da338e9cb5e40764034e428e4c2887f2']",[]
BK,3,1583234,71,['brazilian hip hop'],1YOVBTvznjiDvtAj4ExHeo,https://open.spotify.com/artist/1YOVBTvznjiDvtAj4ExHeo,"['https://i.scdn.co/image/ab6761610000e5ebffbb9a9d1d157a08ba59082d', 'https://i.scdn.co/image/ab67616100005174ffbb9a9d1d157a08ba59082d', 'https://i.scdn.co/image/ab6761610000f178ffbb9a9d1d157a08ba59082d']","['37i9dQZF1E4xMokrolHD49', '1qauRVUTIFQGEs1uLPOdz0', '1YSUbaxUE0sVh34Re2r6cJ']"
Anthony Hamilton,0,1583132,59,"['contemporary r&b', 'neo soul', 'r&b', 'urban contemporary']",2DzRMyWgjuMbYvt5BLbpCo,https://open.spotify.com/artist/2DzRMyWgjuMbYvt5BLbpCo,"['https://i.scdn.co/image/ab6761610000e5eb1e5b3ab2f2ea0676590587ab', 'https://i.scdn.co/image/ab676161000051741e5b3ab2f2ea0676590587ab', 'https://i.scdn.co/image/ab6761610000f1781e5b3ab2f2ea0676590587ab']",[]
Brian McKnight,0,1582367,61,"['contemporary r&b', 'quiet storm', 'r&b', 'urban contemporary']",6k0IBR0lU42s2GYpNX7kA9,https://open.spotify.com/artist/6k0IBR0lU42s2GYpNX7kA9,"['https://i.scdn.co/image/ab6761610000e5ebccd9085c5dbc5f5a991ae59c', 'https://i.scdn.co/image/ab67616100005174ccd9085c5dbc5f5a991ae59c', 'https://i.scdn.co/image/ab6761610000f178ccd9085c5dbc5f5a991ae59c']",[]
bbno$,0,1581447,73,"['canadian hip hop', 'dark trap', 'meme rap']",41X1TR6hrK8Q2ZCpp2EqCz,https://open.spotify.com/artist/41X1TR6hrK8Q2ZCpp2EqCz,"['https://i.scdn.co/image/ab6761610000e5eba8618661086b4c3c71f18680', 'https://i.scdn.co/image/ab67616100005174a8618661086b4c3c71f18680', 'https://i.scdn.co/image/ab6761610000f178a8618661086b4c3c71f18680']",[]
Too $hort,0,1580712,63,"['cali rap', 'gangster rap', 'golden age hip hop', 'hyphy', 'oakland hip hop', 'west coast rap']",4sb7rZNN93BSS6Gqgepo4v,https://open.spotify.com/artist/4sb7rZNN93BSS6Gqgepo4v,"['https://i.scdn.co/image/ab6761610000e5ebe1000f5b1cde8889cf4dc44b', 'https://i.scdn.co/image/ab67616100005174e1000f5b1cde8889cf4dc44b', 'https://i.scdn.co/image/ab6761610000f178e1000f5b1cde8889cf4dc44b']",[]
BIBI,1,1574982,66,"['k-pop', 'korean r&b']",6UbmqUEgjLA6jAcXwbM1Z9,https://open.spotify.com/artist/6UbmqUEgjLA6jAcXwbM1Z9,"['https://i.scdn.co/image/ab6761610000e5eb846662aa85d520b2442d3cd5', 'https://i.scdn.co/image/ab67616100005174846662aa85d520b2442d3cd5', 'https://i.scdn.co/image/ab6761610000f178846662aa85d520b2442d3cd5']",['0YVEbUE6V7cyFDCatG7iIV']
Annie Lennox,0,1571559,72,"['new romantic', 'new wave', 'new wave pop', 'singer-songwriter', 'soft rock', 'synthpop']",5MspMQqdVbdwP6ax3GXqum,https://open.spotify.com/artist/5MspMQqdVbdwP6ax3GXqum,"['https://i.scdn.co/image/fb1b39783fdc9625bcba0837e7da9882969eaa03', 'https://i.scdn.co/image/c23a0ac99d89ab0817c7102b4d078ccd4b874682', 'https://i.scdn.co/image/36bd0d0d9a915081aa7d41a9e566056c11f07446']",[]
Naza,0,1570155,66,"['french hip hop', 'pop urbaine', 'r&b francais', 'rap francais']",7xNYY1Zkb1vks5m9ATlJok,https://open.spotify.com/artist/7xNYY1Zkb1vks5m9ATlJok,"['https://i.scdn.co/image/ab6761610000e5ebde47555f2fc1b82b15a24e5e', 'https://i.scdn.co/image/ab67616100005174de47555f2fc1b82b15a24e5e', 'https://i.scdn.co/image/ab6761610000f178de47555f2fc1b82b15a24e5e']",[]
American Authors,0,1569682,65,"['modern rock', 'pop rock']",0MlOPi3zIDMVrfA9R04Fe3,https://open.spotify.com/artist/0MlOPi3zIDMVrfA9R04Fe3,"['https://i.scdn.co/image/ab6761610000e5eb76fa6126d926bd6302239aba', 'https://i.scdn.co/image/ab6761610000517476fa6126d926bd6302239aba', 'https://i.scdn.co/image/ab6761610000f17876fa6126d926bd6302239aba']",[]
Old Dominion,0,1569447,72,"['contemporary country', 'country', 'country road', 'modern country rock']",6y8XlgIV8BLlIg1tT1R10i,https://open.spotify.com/artist/6y8XlgIV8BLlIg1tT1R10i,"['https://i.scdn.co/image/ab6761610000e5ebd97f878e623feca422533fcb', 'https://i.scdn.co/image/ab67616100005174d97f878e623feca422533fcb', 'https://i.scdn.co/image/ab6761610000f178d97f878e623feca422533fcb']",[]
Sigala,0,1565580,68,"['dance pop', 'edm', 'pop dance', 'uk dance']",1IueXOQyABrMOprrzwQJWN,https://open.spotify.com/artist/1IueXOQyABrMOprrzwQJWN,"['https://i.scdn.co/image/ab6761610000e5eb8c0cfbb67ce0f49f26527aaf', 'https://i.scdn.co/image/ab676161000051748c0cfbb67ce0f49f26527aaf', 'https://i.scdn.co/image/ab6761610000f1788c0cfbb67ce0f49f26527aaf']",[]
Dermot Kennedy,0,1564882,71,"['folk-pop', 'irish pop', 'uk pop']",5KNNVgR6LBIABRIomyCwKJ,https://open.spotify.com/artist/5KNNVgR6LBIABRIomyCwKJ,"['https://i.scdn.co/image/ab6761610000e5eb01d2c1d798d01d814a830430', 'https://i.scdn.co/image/ab6761610000517401d2c1d798d01d814a830430', 'https://i.scdn.co/image/ab6761610000f17801d2c1d798d01d814a830430']",[]
Bedoes 2115,0,1563543,68,"['polish hip hop', 'polish trap']",0LX2VNf5w4iOHW1yyIqb74,https://open.spotify.com/artist/0LX2VNf5w4iOHW1yyIqb74,"['https://i.scdn.co/image/ab6761610000e5eb0f17dc6c95782ddda750fb53', 'https://i.scdn.co/image/ab676161000051740f17dc6c95782ddda750fb53', 'https://i.scdn.co/image/ab6761610000f1780f17dc6c95782ddda750fb53']",[]
D-Block Europe,0,1562431,75,"['melodic drill', 'uk hip hop']",5VadK1havLhK1OpKYsXv9y,https://open.spotify.com/artist/5VadK1havLhK1OpKYsXv9y,"['https://i.scdn.co/image/ab6761610000e5ebb136231528a99ff2de5d3a8d', 'https://i.scdn.co/image/ab67616100005174b136231528a99ff2de5d3a8d', 'https://i.scdn.co/image/ab6761610000f178b136231528a99ff2de5d3a8d']",[]
Barbra Streisand,0,1560855,64,"['adult standards', 'operatic pop', 'soft rock']",7jmTilWYlKOuavFfmQAcu6,https://open.spotify.com/artist/7jmTilWYlKOuavFfmQAcu6,"['https://i.scdn.co/image/ab6761610000e5ebf78341630056283b6d617753', 'https://i.scdn.co/image/ab67616100005174f78341630056283b6d617753', 'https://i.scdn.co/image/ab6761610000f178f78341630056283b6d617753']",[]
FKJ,0,1558625,68,"['filter house', 'indie soul']",2FwDTncULUnmANIh7qKa5z,https://open.spotify.com/artist/2FwDTncULUnmANIh7qKa5z,"['https://i.scdn.co/image/ab6761610000e5ebfa5d216436dd6503ccb46cc1', 'https://i.scdn.co/image/ab67616100005174fa5d216436dd6503ccb46cc1', 'https://i.scdn.co/image/ab6761610000f178fa5d216436dd6503ccb46cc1']",[]
Neto Peña,0,1557266,70,['mexican hip hop'],0U5RYP2HMdGv2GhicLhkOI,https://open.spotify.com/artist/0U5RYP2HMdGv2GhicLhkOI,"['https://i.scdn.co/image/ab6761610000e5eb0d7c3916409e3944f24fc943', 'https://i.scdn.co/image/ab676161000051740d7c3916409e3944f24fc943', 'https://i.scdn.co/image/ab6761610000f1780d7c3916409e3944f24fc943']",[]
Yung Bleu,0,1556882,64,"['alabama rap', 'trap']",3KNIG74xSTc3dj0TRy7pGX,https://open.spotify.com/artist/3KNIG74xSTc3dj0TRy7pGX,"['https://i.scdn.co/image/ab6761610000e5eb81f9556c8a37f37541337e52', 'https://i.scdn.co/image/ab6761610000517481f9556c8a37f37541337e52', 'https://i.scdn.co/image/ab6761610000f17881f9556c8a37f37541337e52']",[]
L'Algérino,0,1555424,60,"['french hip hop', 'pop urbaine', 'rap algerien', 'rap marseille']",7kyIBL1EYouLqC8vw7IOui,https://open.spotify.com/artist/7kyIBL1EYouLqC8vw7IOui,"['https://i.scdn.co/image/ab6761610000e5eba81c9f579d50c94c62a9dc53', 'https://i.scdn.co/image/ab67616100005174a81c9f579d50c94c62a9dc53', 'https://i.scdn.co/image/ab6761610000f178a81c9f579d50c94c62a9dc53']",[]
Bobby Shmurda,0,1555244,57,"['nyc rap', 'rap', 'trap']",34Y0ldeyUv7jBvukWOGASO,https://open.spotify.com/artist/34Y0ldeyUv7jBvukWOGASO,"['https://i.scdn.co/image/ab6761610000e5ebee12e6771607433caee705a3', 'https://i.scdn.co/image/ab67616100005174ee12e6771607433caee705a3', 'https://i.scdn.co/image/ab6761610000f178ee12e6771607433caee705a3']",[]
Ximena Sariñana,0,1552878,65,"['cantautora mexicana', 'latin alternative', 'latin pop', 'mexican pop', 'mexican rock']",7plUpXSFcSJUZSiZAoXqr1,https://open.spotify.com/artist/7plUpXSFcSJUZSiZAoXqr1,"['https://i.scdn.co/image/ab6761610000e5eb284629296e7429b48620f12a', 'https://i.scdn.co/image/ab67616100005174284629296e7429b48620f12a', 'https://i.scdn.co/image/ab6761610000f178284629296e7429b48620f12a']",[]
I Prevail,0,1549921,70,"['alternative metal', 'nu-metalcore', 'post-grunge']",3Uobr6LgQpBbk6k4QGAb3V,https://open.spotify.com/artist/3Uobr6LgQpBbk6k4QGAb3V,"['https://i.scdn.co/image/ab6761610000e5ebbdc02d0b1c232af2fa559092', 'https://i.scdn.co/image/ab67616100005174bdc02d0b1c232af2fa559092', 'https://i.scdn.co/image/ab6761610000f178bdc02d0b1c232af2fa559092']",[]
Djo,0,1548568,76,"['pov: indie', 'psychedelic pop']",5p9HO3XC5P3BLxJs5Mtrhm,https://open.spotify.com/artist/5p9HO3XC5P3BLxJs5Mtrhm,"['https://i.scdn.co/image/ab6761610000e5eb02fcc327683d53bea9583c69', 'https://i.scdn.co/image/ab6761610000517402fcc327683d53bea9583c69', 'https://i.scdn.co/image/ab6761610000f17802fcc327683d53bea9583c69']",[]
Blondie,1,1547891,70,"['candy pop', 'new wave pop', 'permanent wave', 'power pop', 'rock', 'synthpop']",4tpUmLEVLCGFr93o8hFFIB,https://open.spotify.com/artist/4tpUmLEVLCGFr93o8hFFIB,"['https://i.scdn.co/image/ab6761610000e5eb67dc4da82c968767d994f3c3', 'https://i.scdn.co/image/ab6761610000517467dc4da82c968767d994f3c3', 'https://i.scdn.co/image/ab6761610000f17867dc4da82c968767d994f3c3']",['2RMbgVJJZ0hoQ5DqakjbuJ']
Mr Eazi,0,1547804,61,"['afrobeats', 'afropop', 'ghanaian hip hop', 'nigerian pop', 'swedish dancehall']",4TAoP0f9OuWZUesao43xUW,https://open.spotify.com/artist/4TAoP0f9OuWZUesao43xUW,"['https://i.scdn.co/image/ab6761610000e5eb6bb92fd0515f7bb07ec67a98', 'https://i.scdn.co/image/ab676161000051746bb92fd0515f7bb07ec67a98', 'https://i.scdn.co/image/ab6761610000f1786bb92fd0515f7bb07ec67a98']",[]
Fiona Apple,0,1547573,67,"['art pop', 'chamber pop', 'dark pop', 'lilith', 'permanent wave', 'piano rock', 'singer-songwriter']",3g2kUQ6tHLLbmkV7T4GPtL,https://open.spotify.com/artist/3g2kUQ6tHLLbmkV7T4GPtL,"['https://i.scdn.co/image/ab6761610000e5ebf178cbda9bd9a389581ff021', 'https://i.scdn.co/image/ab67616100005174f178cbda9bd9a389581ff021', 'https://i.scdn.co/image/ab6761610000f178f178cbda9bd9a389581ff021']",[]
$NOT,0,1543172,68,"['cloud rap', 'florida rap', 'underground hip hop']",5IbEL2xjRtKsunfmsahLuO,https://open.spotify.com/artist/5IbEL2xjRtKsunfmsahLuO,"['https://i.scdn.co/image/ab6761610000e5eba404df8d0bcfe7afd3aab17d', 'https://i.scdn.co/image/ab67616100005174a404df8d0bcfe7afd3aab17d', 'https://i.scdn.co/image/ab6761610000f178a404df8d0bcfe7afd3aab17d']",[]
Dru Hill,0,1541199,56,"['contemporary r&b', 'r&b', 'urban contemporary']",1255GTUKNCLCTvH9ctD4cT,https://open.spotify.com/artist/1255GTUKNCLCTvH9ctD4cT,"['https://i.scdn.co/image/20ec81c529aabd81f6e29600423e9e7ce89b6c01', 'https://i.scdn.co/image/486972d0215af437990698714e81ffdc177ee82f', 'https://i.scdn.co/image/54f8bbf165f0bc8745d278397250669cf6ecd4c5', 'https://i.scdn.co/image/b2d2b6590460e3ad19402fb7d6d532e66c8d4679']",[]
Yella Beezy,0,1539651,52,"['dfw rap', 'memphis hip hop', 'southern hip hop', 'trap']",7kwCkEJ384PWm0UQW3hxjS,https://open.spotify.com/artist/7kwCkEJ384PWm0UQW3hxjS,"['https://i.scdn.co/image/ab6761610000e5eb19885a885ca44e6781163f18', 'https://i.scdn.co/image/ab6761610000517419885a885ca44e6781163f18', 'https://i.scdn.co/image/ab6761610000f17819885a885ca44e6781163f18']",[]
Pretenders,0,1539349,63,"['album rock', 'classic rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'soft rock']",0GByy3DcfbQwDvXGCWmzv9,https://open.spotify.com/artist/0GByy3DcfbQwDvXGCWmzv9,"['https://i.scdn.co/image/ab6761610000e5ebe1e579234621464c62c08f63', 'https://i.scdn.co/image/ab67616100005174e1e579234621464c62c08f63', 'https://i.scdn.co/image/ab6761610000f178e1e579234621464c62c08f63']",[]
Death Cab for Cutie,0,1538865,63,"['alternative rock', 'chamber pop', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'seattle indie', 'washington indie']",0YrtvWJMgSdVrk3SfNjTbx,https://open.spotify.com/artist/0YrtvWJMgSdVrk3SfNjTbx,"['https://i.scdn.co/image/ab6761610000e5eb378adae733fc578108e3f534', 'https://i.scdn.co/image/ab67616100005174378adae733fc578108e3f534', 'https://i.scdn.co/image/ab6761610000f178378adae733fc578108e3f534']",[]
KAYTRANADA,0,1538010,72,"['alternative r&b', 'escape room', 'indie soul', 'lgbtq+ hip hop']",6qgnBH6iDM91ipVXv28OMu,https://open.spotify.com/artist/6qgnBH6iDM91ipVXv28OMu,"['https://i.scdn.co/image/ab6761610000e5eba42067a57658919c936d932a', 'https://i.scdn.co/image/ab67616100005174a42067a57658919c936d932a', 'https://i.scdn.co/image/ab6761610000f178a42067a57658919c936d932a']",[]
Beach Bunny,0,1536077,70,"['bubblegrunge', 'chicago indie', 'indie pop', 'pov: indie']",2vnB6tuQMaQpORiRdvXF9H,https://open.spotify.com/artist/2vnB6tuQMaQpORiRdvXF9H,"['https://i.scdn.co/image/ab6761610000e5ebc76f04ab8987c4fb298abb3c', 'https://i.scdn.co/image/ab67616100005174c76f04ab8987c4fb298abb3c', 'https://i.scdn.co/image/ab6761610000f178c76f04ab8987c4fb298abb3c']",[]
Raimundos,0,1533355,62,"['brazilian punk', 'brazilian punk rock', 'brazilian reggae', 'brazilian rock', 'hard rock brasileiro', 'rock brasiliense', 'rock nacional brasileiro']",3CfJckVRuukdJSvK3r89yJ,https://open.spotify.com/artist/3CfJckVRuukdJSvK3r89yJ,"['https://i.scdn.co/image/ab6761610000e5ebc658c7d04e7d1a107760ecf0', 'https://i.scdn.co/image/ab67616100005174c658c7d04e7d1a107760ecf0', 'https://i.scdn.co/image/ab6761610000f178c658c7d04e7d1a107760ecf0']",[]
ILLENIUM,0,1532807,72,"['edm', 'melodic dubstep', 'pop dance']",45eNHdiiabvmbp4erw26rg,https://open.spotify.com/artist/45eNHdiiabvmbp4erw26rg,"['https://i.scdn.co/image/ab6761610000e5eb81a0ab3a9a4326929a01b0f1', 'https://i.scdn.co/image/ab6761610000517481a0ab3a9a4326929a01b0f1', 'https://i.scdn.co/image/ab6761610000f17881a0ab3a9a4326929a01b0f1']",[]
CKay,0,1531016,69,"['afro r&b', 'afrobeats']",048LktY5zMnakWq7PTtFrz,https://open.spotify.com/artist/048LktY5zMnakWq7PTtFrz,"['https://i.scdn.co/image/ab6761610000e5eb6bc8c6ddd810306da5659254', 'https://i.scdn.co/image/ab676161000051746bc8c6ddd810306da5659254', 'https://i.scdn.co/image/ab6761610000f1786bc8c6ddd810306da5659254']",[]
Akwid,0,1529295,62,"['chicano rap', 'latin hip hop', 'mexican hip hop']",3mYFuz6iY7D9X78rOXg5CG,https://open.spotify.com/artist/3mYFuz6iY7D9X78rOXg5CG,"['https://i.scdn.co/image/ab6761610000e5ebb6a7dae26d7f8a3896d55988', 'https://i.scdn.co/image/ab67616100005174b6a7dae26d7f8a3896d55988', 'https://i.scdn.co/image/ab6761610000f178b6a7dae26d7f8a3896d55988']",[]
Roger Waters,0,1528062,53,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'symphonic rock']",40DqL6Tv84cKT2pH2NMs9r,https://open.spotify.com/artist/40DqL6Tv84cKT2pH2NMs9r,"['https://i.scdn.co/image/ab6761610000e5ebc81c6c0ade7ca164037ec5fb', 'https://i.scdn.co/image/ab67616100005174c81c6c0ade7ca164037ec5fb', 'https://i.scdn.co/image/ab6761610000f178c81c6c0ade7ca164037ec5fb']",[]
Rainbow,0,1527078,59,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']",6SLAMfhOi7UJI0fMztaK0m,https://open.spotify.com/artist/6SLAMfhOi7UJI0fMztaK0m,"['https://i.scdn.co/image/e0ad73e5231086142031094d86e8bef61576268c', 'https://i.scdn.co/image/fa118b8ecafe76b6f2d2cb0cb24749e2ab033e22', 'https://i.scdn.co/image/402ab270e0754615887a261047f7db4596c1ffda', 'https://i.scdn.co/image/88c26a137afd7425da1767f32a5b4da5f8644ef9']",[]
Yellowcard,0,1522931,64,"['alternative metal', 'pop punk', 'post-grunge', 'socal pop punk']",3zxKH0qp3nBCuPZCZT5Vaf,https://open.spotify.com/artist/3zxKH0qp3nBCuPZCZT5Vaf,"['https://i.scdn.co/image/ab6761610000e5ebf737c2d9bab95daf1e3c074c', 'https://i.scdn.co/image/ab67616100005174f737c2d9bab95daf1e3c074c', 'https://i.scdn.co/image/ab6761610000f178f737c2d9bab95daf1e3c074c']",[]
The Alan Parsons Project,0,1521624,64,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'soft rock', 'symphonic rock']",2m62cc253Xvd9qYQ8d2X3d,https://open.spotify.com/artist/2m62cc253Xvd9qYQ8d2X3d,"['https://i.scdn.co/image/3e90d18b7375a0e78340d23f72822646c4cc3b70', 'https://i.scdn.co/image/112b078d34b51f977720805963334611383ee1c1', 'https://i.scdn.co/image/63e9f6ec84b77cd5d8631c7d6e9c2f3273693254', 'https://i.scdn.co/image/50beb6c019cacb758e07f102168add254b0acd18']",[]
Young Nudy,2,1520501,70,"['pluggnb', 'rap', 'southern hip hop', 'trap']",5yPzzu25VzEk8qrGTLIrE1,https://open.spotify.com/artist/5yPzzu25VzEk8qrGTLIrE1,"['https://i.scdn.co/image/ab6761610000e5eb123cc54c9d92f97d911edc42', 'https://i.scdn.co/image/ab67616100005174123cc54c9d92f97d911edc42', 'https://i.scdn.co/image/ab6761610000f178123cc54c9d92f97d911edc42']","['59JZJKzKMe2KPbfYrx4ozg', '78h758kLRVPdm0SuvKbIkF']"
